Roi,Source_Name,Cell_ID,Centroids_RAW_X,Centroids_RAW_Y,Centroids_RAW_Z,Centroids_TFOR_X,Centroids_TFOR_Y,Centroids_TFOR_Z,Longest_Extension,Major_Axis_Length,Major\Medium_Axis_Eccentricity,Major\Minor_Axis_Eccentricity,Medium_Axis_Length,Medium\Minor_Axis_Eccentricity,Minor_Axis_Length,Orientation_along_X,Orientation_along_Y,Orientation_along_Z,Roundness_(Smoothness),Sphericity,Surface_Area,Volume,X_Axis_Length,Y_Axis_Length,Y\X_Aspect_Ratio,Z_Axis_Length,Z\X_Aspect_Ratio,Z\Y_Aspect_Ratio,Roi Name
1441923,15999C80F3,1,94.90704273504274,43.14597313797314,1.1925339366515837,-64.47317460713303,-6.446581859279995,-12.052526468848626,4.815270887426385,7.6439352589739515,0.18651653010195765,0.7842893144509995,7.509798128060527,0.7753950024932978,4.7422611568726305,-0.8396045097585575,0.09194160001198062,0.5353606348811327,0.7948456428339546,0.7534474421791284,134.3204959086367,97.77705209999998,7.7323579807650304,7.139176470099704,0.9232858188742784,6.869735952388663,0.8884399777503549,0.96225887974061,
1441924,15999C80F3,2,94.23429115345536,44.271497210388404,6.051279166146772,-64.98019404076254,-2.5759851094776325,-8.876331193428964,6.539997368716958,11.24271570889488,0.5929382282580887,0.8535112606417915,9.053173752524103,0.7624067681156238,5.858291316732313,-0.3861528421264983,0.53145156820391,0.7539530576708555,0.8968856324935783,0.8537770334417962,256.18461568066414,262.65366179999995,8.225153022394727,8.803906067285851,1.070363802754228,9.580109513225064,1.1647332866806464,1.0881658027705998,
1441925,15999C80F3,3,110.55701459728122,46.620715345176315,6.578005299550009,-48.59552276118214,-3.374731598604889,-7.106552112795327,6.841225570914121,11.004383822008712,0.39133750123803135,0.6718800598123487,10.126753704960937,0.5934797834405997,8.150506547396285,-0.4015423712763289,0.7049578343451754,0.5846350792290373,0.8401218399434535,0.8540591670075361,303.78836557968464,298.60052219999994,7.836672423000124,10.491012989572287,1.3387076074255504,8.958671283760594,1.143172867283246,0.8539376791035538,
1441926,15999C80F3,4,117.29779025781662,48.4973431451898,7.438002019471794,-41.62587409383101,-2.612291637735201,-6.37030112061541,7.601694239694856,11.880276486519591,0.6512590896739725,0.8084676214361313,9.015412591570824,0.6312694528538555,6.9920257302057305,-0.432987250632772,0.5739759467633684,0.6950350015118433,0.8575716624132738,0.8245480763840213,293.74260166892446,297.90527489999994,8.309621699423346,10.254588623643432,1.2340620300867682,10.624338322346253,1.2785586043084898,1.0360569996782036,
